plr_type,plr_median,plr_confidence_low,plr_confidence_high,length_years_rounded,power_dc,pv_climate_zone,technology1,technology2,type_mounting,tracking
sensor,-1.25,-1.66,-0.68,5,0.5-2 MW,T5,multi-Si,Al-BSF,Ground,FALSE
sensor,-0.85,-1.42,-0.49,5,0.5-2 MW,T5,multi-Si,Al-BSF,Ground,FALSE
sensor,-0.35,-0.89,0.25,5,0.5-2 MW,T5,multi-Si,Al-BSF,Ground,FALSE
sensor,-0.93,-1.37,-0.47,5,0.5-2 MW,T5,multi-Si,Al-BSF,Ground,FALSE
sensor,-1.06,-1.63,-0.42,5,0.5-2 MW,T5,multi-Si,Al-BSF,Ground,FALSE
sensor,-0.83,-1.19,-0.27,5,0.5-2 MW,T5,multi-Si,Al-BSF,Ground,FALSE
sensor,-0.7,-1.09,-0.22,5,0.5-2 MW,T5,multi-Si,Al-BSF,Ground,FALSE
sensor,-0.73,-1.21,-0.17,5,0.5-2 MW,T5,multi-Si,Al-BSF,Ground,FALSE
sensor,-0.82,-1.39,-0.19,5,0.5-2 MW,T5,multi-Si,Al-BSF,Ground,FALSE
sensor,-1.16,-1.54,-0.67,5,0.5-2 MW,T5,multi-Si,Al-BSF,Ground,FALSE
sensor,-0.82,-1.3,-0.33,5,0.5-2 MW,T5,multi-Si,Al-BSF,Ground,FALSE
sensor,-0.8,-1.41,-0.36,5,0.5-2 MW,T5,multi-Si,Al-BSF,Ground,FALSE
sensor,-1.04,-1.52,-0.51,5,0.5-2 MW,T5,multi-Si,Al-BSF,Ground,FALSE
sensor,-0.87,-1.44,-0.48,5,0.5-2 MW,T5,multi-Si,Al-BSF,Ground,FALSE
sensor,-0.92,-1.25,-0.5,5,0.5-2 MW,T5,multi-Si,Al-BSF,Ground,FALSE
sensor,-0.63,-1.11,-0.13,5,0.5-2 MW,T5,multi-Si,Al-BSF,Ground,FALSE
sensor,-0.92,-1.42,-0.47,5,0.5-2 MW,T5,multi-Si,Al-BSF,Ground,FALSE
sensor,-0.87,-1.38,-0.47,5,0.5-2 MW,T5,multi-Si,Al-BSF,Ground,FALSE
sensor,-0.74,-1.17,-0.24,5,0.5-2 MW,T5,multi-Si,Al-BSF,Ground,FALSE
sensor,-0.79,-1.24,-0.39,5,0.5-2 MW,T5,multi-Si,Al-BSF,Ground,FALSE
sensor,-0.68,-1.2,-0.12,5,0.5-2 MW,T5,multi-Si,Al-BSF,Ground,FALSE
sensor,-0.73,-1.19,-0.41,5,0.5-2 MW,T5,multi-Si,Al-BSF,Ground,FALSE
sensor,-0.42,-1.11,0.13,5,0.5-2 MW,T5,multi-Si,Al-BSF,Ground,FALSE
sensor,-0.61,-1.08,-0.14,5,0.5-2 MW,T5,multi-Si,Al-BSF,Ground,FALSE
sensor,-0.91,-1.44,-0.29,4,< 0.5 MW,T4,mono-Si,PERC,Parking,FALSE
sensor,-0.77,-1.32,-0.21,4,< 0.5 MW,T4,mono-Si,PERC,Parking,FALSE
sensor,-1.11,-1.4,-0.85,4,< 0.5 MW,T4,mono-Si,PERC,Parking,FALSE
sensor,-0.98,-1.6,-0.2,4,< 0.5 MW,T4,mono-Si,PERC,Parking,FALSE
sensor,-1.17,-1.37,-0.87,4,< 0.5 MW,T4,mono-Si,PERC,Parking,FALSE
sensor,-1.09,-1.36,-0.81,4,< 0.5 MW,T4,mono-Si,PERC,Parking,FALSE
sensor,0.29,-0.35,0.65,3,< 0.5 MW,T3,mono-Si,PERC,Parking,FALSE
sensor,-0.32,-0.71,0.11,3,< 0.5 MW,T3,mono-Si,PERC,Parking,FALSE
sensor,0.23,-0.26,0.72,3,< 0.5 MW,T3,mono-Si,PERC,Parking,FALSE
sensor,-0.06,-0.46,0.16,3,< 0.5 MW,T3,mono-Si,PERC,Parking,FALSE
sensor,-0.01,-0.33,0.41,3,< 0.5 MW,T3,mono-Si,PERC,Parking,FALSE
sensor,-0.45,-0.99,0.01,3,< 0.5 MW,T3,mono-Si,PERC,Parking,FALSE
sensor,-1.04,-1.35,-0.79,8,< 0.5 MW,T3,mono-Si,n-IBC,Roof,FALSE
nsrdb,-0.66,-1.71,0.45,4,< 0.5 MW,T4,multi-Si,Al-BSF,Canopy,FALSE
nsrdb,-0.46,-1.87,0.88,5,< 0.5 MW,T4,multi-Si,Al-BSF,Canopy,FALSE
clearsky,-0.41,-1.01,0.09,11,< 0.5 MW,T4,mono-Si,n-SHJ,Roof,FALSE
clearsky,0.18,-0.29,0.76,10,< 0.5 MW,T4,mono-Si,n-SHJ,Roof,FALSE
sensor,-0.77,-1.18,-0.34,3,< 0.5 MW,T4,multi-Si,Al-BSF,Ground,FALSE
sensor,-0.57,-0.78,-0.36,6,0.5-2 MW,T6,multi-Si,Al-BSF,Parking,FALSE
sensor,-0.88,-1.13,-0.67,6,0.5-2 MW,T6,multi-Si,Al-BSF,Parking,FALSE
sensor,-0.5,-0.73,-0.31,7,0.5-2 MW,T6,multi-Si,Al-BSF,Parking,FALSE
sensor,-1.02,-1.44,-0.7,9,< 0.5 MW,T5,mono-Si,n-IBC,Roof,FALSE
sensor,-0.26,-0.74,0.1,5,> 2 MW,T4,CdTe,CdTe,Ground,TRUE
sensor,0.11,-1.09,1.07,3,> 2 MW,T4,CdTe,CdTe,Ground,TRUE
sensor,-0.47,-0.83,0.05,5,> 2 MW,T4,CdTe,CdTe,Ground,TRUE
sensor,-1.73,-2.53,-1.13,3,> 2 MW,T4,CdTe,CdTe,Ground,TRUE
sensor,-1.8,-2.19,-1.4,5,> 2 MW,T4,CdTe,CdTe,Ground,TRUE
sensor,-1.27,-1.79,-0.73,5,> 2 MW,T4,CdTe,CdTe,Ground,TRUE
sensor,-0.1,-0.71,0.5,5,> 2 MW,T4,CdTe,CdTe,Ground,TRUE
sensor,-0.23,-0.71,0.28,5,> 2 MW,T4,CdTe,CdTe,Ground,TRUE
sensor,-0.52,-1,0.07,5,> 2 MW,T4,CdTe,CdTe,Ground,TRUE
sensor,-0.65,-1.12,-0.08,5,> 2 MW,T4,CdTe,CdTe,Ground,TRUE
sensor,-0.66,-1.18,-0.19,5,> 2 MW,T4,CdTe,CdTe,Ground,TRUE
sensor,-0.49,-0.93,0.11,5,> 2 MW,T4,CdTe,CdTe,Ground,TRUE
sensor,-0.36,-0.85,0.14,5,> 2 MW,T4,CdTe,CdTe,Ground,TRUE
sensor,-0.33,-0.8,0.01,5,> 2 MW,T4,CdTe,CdTe,Ground,TRUE
sensor,-2.48,-2.92,-1.87,4,> 2 MW,T4,CdTe,CdTe,Ground,TRUE
sensor,-0.61,-1.27,0.09,4,> 2 MW,T4,CdTe,CdTe,Ground,TRUE
sensor,1.36,0.45,2.08,5,> 2 MW,T4,CdTe,CdTe,Ground,TRUE
sensor,-0.38,-0.84,0.04,5,> 2 MW,T4,CdTe,CdTe,Ground,TRUE
sensor,-0.58,-0.95,-0.05,5,> 2 MW,T4,CdTe,CdTe,Ground,TRUE
sensor,-0.71,-1.17,-0.26,5,> 2 MW,T4,CdTe,CdTe,Ground,TRUE
sensor,-0.49,-0.99,0.09,5,> 2 MW,T4,CdTe,CdTe,Ground,TRUE
sensor,-1.01,-1.57,-0.45,5,> 2 MW,T4,CdTe,CdTe,Ground,TRUE
sensor,-0.42,-0.99,0.1,5,> 2 MW,T4,CdTe,CdTe,Ground,TRUE
sensor,0.03,-0.58,0.66,5,> 2 MW,T4,CdTe,CdTe,Ground,TRUE
sensor,-0.28,-1.06,0.61,5,> 2 MW,T4,CdTe,CdTe,Ground,TRUE
sensor,0.03,-0.66,0.57,5,> 2 MW,T4,CdTe,CdTe,Ground,TRUE
sensor,0.4,-0.34,0.89,5,> 2 MW,T4,CdTe,CdTe,Ground,TRUE
sensor,0.46,-0.22,1.15,5,> 2 MW,T4,CdTe,CdTe,Ground,TRUE
sensor,0.2,-0.45,0.79,5,> 2 MW,T4,CdTe,CdTe,Ground,TRUE
sensor,0.24,-0.36,0.89,5,> 2 MW,T4,CdTe,CdTe,Ground,TRUE
sensor,0.22,-0.33,0.93,5,> 2 MW,T4,CdTe,CdTe,Ground,TRUE
sensor,-0.41,-0.93,0,5,> 2 MW,T4,CdTe,CdTe,Ground,TRUE
sensor,-0.39,-0.88,0.14,5,> 2 MW,T4,CdTe,CdTe,Ground,TRUE
sensor,-0.51,-0.97,0.02,5,> 2 MW,T4,CdTe,CdTe,Ground,TRUE
sensor,-0.41,-1.04,0.13,5,> 2 MW,T4,CdTe,CdTe,Ground,TRUE
sensor,-0.43,-0.99,0.14,5,> 2 MW,T4,CdTe,CdTe,Ground,TRUE
sensor,-0.14,-0.6,0.5,5,> 2 MW,T4,CdTe,CdTe,Ground,TRUE
sensor,-0.29,-0.94,0.23,5,> 2 MW,T4,CdTe,CdTe,Ground,TRUE
sensor,-0.37,-0.86,0.14,5,> 2 MW,T4,CdTe,CdTe,Ground,TRUE
sensor,0.41,-0.2,0.94,5,> 2 MW,T4,CdTe,CdTe,Ground,TRUE
sensor,0.08,-0.63,0.8,5,> 2 MW,T4,CdTe,CdTe,Ground,TRUE
sensor,-0.04,-0.65,0.5,5,> 2 MW,T4,CdTe,CdTe,Ground,TRUE
sensor,0.12,-0.49,0.73,5,> 2 MW,T4,CdTe,CdTe,Ground,TRUE
sensor,-0.37,-0.86,0.18,5,> 2 MW,T4,CdTe,CdTe,Ground,TRUE
sensor,-0.74,-1.31,-0.19,5,> 2 MW,T4,CdTe,CdTe,Ground,TRUE
sensor,-0.93,-1.56,0.01,5,> 2 MW,T4,CdTe,CdTe,Ground,TRUE
sensor,-0.31,-0.87,0.22,5,> 2 MW,T4,CdTe,CdTe,Ground,TRUE
sensor,-0.08,-0.48,0.42,5,> 2 MW,T4,CdTe,CdTe,Ground,TRUE
sensor,-2.22,-2.69,-1.68,4,> 2 MW,T4,CdTe,CdTe,Ground,TRUE
sensor,-0.77,-1.26,-0.28,5,> 2 MW,T4,CdTe,CdTe,Ground,TRUE
sensor,-0.4,-0.85,0.12,5,> 2 MW,T4,CdTe,CdTe,Ground,TRUE
sensor,-0.4,-0.77,0.09,5,> 2 MW,T4,CdTe,CdTe,Ground,TRUE
sensor,-0.32,-0.78,0.09,5,> 2 MW,T4,CdTe,CdTe,Ground,TRUE
sensor,-0.53,-1.01,-0.02,5,> 2 MW,T4,CdTe,CdTe,Ground,TRUE
sensor,-0.39,-0.9,0.04,5,> 2 MW,T4,CdTe,CdTe,Ground,TRUE
sensor,-0.54,-1.14,0.01,5,> 2 MW,T4,CdTe,CdTe,Ground,TRUE
sensor,-0.19,-0.78,0.18,5,> 2 MW,T4,CdTe,CdTe,Ground,TRUE
sensor,-0.52,-0.92,-0.06,5,> 2 MW,T4,CdTe,CdTe,Ground,TRUE
sensor,-0.53,-0.98,0.02,5,> 2 MW,T4,CdTe,CdTe,Ground,TRUE
sensor,-1.14,-1.65,-0.42,5,> 2 MW,T4,CdTe,CdTe,Ground,TRUE
sensor,-0.86,-1.32,-0.23,5,> 2 MW,T4,CdTe,CdTe,Ground,TRUE
sensor,-0.95,-1.5,-0.29,5,> 2 MW,T4,CdTe,CdTe,Ground,TRUE
sensor,-0.78,-1.32,-0.2,5,> 2 MW,T4,CdTe,CdTe,Ground,TRUE
sensor,-1.01,-1.53,-0.38,5,> 2 MW,T4,CdTe,CdTe,Ground,TRUE
sensor,-0.51,-1.17,-0.02,5,> 2 MW,T4,CdTe,CdTe,Ground,TRUE
sensor,-0.5,-1.12,0.15,5,> 2 MW,T4,CdTe,CdTe,Ground,TRUE
sensor,-0.86,-1.6,-0.19,4,> 2 MW,T4,CdTe,CdTe,Ground,TRUE
nsrdb,-0.8,-1.26,-0.55,4,< 0.5 MW,T5,mono-Si,Al-BSF,Parking,FALSE
nsrdb,-0.83,-1.18,-0.32,4,< 0.5 MW,T5,mono-Si,Al-BSF,Parking,FALSE
nsrdb,-0.75,-1.17,-0.43,4,< 0.5 MW,T5,mono-Si,Al-BSF,Parking,FALSE
nsrdb,-0.4,-0.81,-0.04,6,< 0.5 MW,T5,multi-Si,Al-BSF,Parking,FALSE
nsrdb,-0.53,-1.06,-0.14,6,< 0.5 MW,T5,multi-Si,Al-BSF,Parking,FALSE
nsrdb,1.38,0.02,3.2,3,> 2 MW,T5,CdTe,CdTe,Ground,TRUE
nsrdb,-1.16,-2.32,-0.04,3,> 2 MW,T5,CdTe,CdTe,Ground,TRUE
nsrdb,-1.34,-2.43,0.1,3,> 2 MW,T5,CdTe,CdTe,Ground,TRUE
nsrdb,0.47,-0.79,1.51,3,> 2 MW,T5,CdTe,CdTe,Ground,TRUE
nsrdb,-0.96,-2.22,0.27,3,> 2 MW,T5,CdTe,CdTe,Ground,TRUE
nsrdb,-1.47,-2.13,-0.16,3,> 2 MW,T5,CdTe,CdTe,Ground,TRUE
sensor,-1.19,-1.66,-0.6,3,> 2 MW,T5,CdTe,CdTe,Ground,TRUE
nsrdb,-2.82,-4.05,-1.85,3,> 2 MW,T5,CdTe,CdTe,Ground,TRUE
nsrdb,0.31,-0.54,1.35,3,> 2 MW,T5,CdTe,CdTe,Ground,TRUE
nsrdb,-0.9,-1.74,0.23,3,> 2 MW,T5,CdTe,CdTe,Ground,TRUE
sensor,-1.2,-1.87,-0.46,3,> 2 MW,T5,CdTe,CdTe,Ground,TRUE
nsrdb,-0.81,-2.17,0.52,3,> 2 MW,T5,CdTe,CdTe,Ground,TRUE
nsrdb,-1.66,-2.74,-0.28,3,> 2 MW,T5,CdTe,CdTe,Ground,TRUE
nsrdb,-1.68,-2.93,-0.36,3,> 2 MW,T5,CdTe,CdTe,Ground,TRUE
nsrdb,-1.03,-1.99,-0.14,3,> 2 MW,T5,CdTe,CdTe,Ground,TRUE
nsrdb,-1.94,-3.03,-0.88,3,> 2 MW,T5,CdTe,CdTe,Ground,TRUE
nsrdb,-1.66,-2.61,-0.38,3,> 2 MW,T5,CdTe,CdTe,Ground,TRUE
nsrdb,-1.25,-2.62,-0.12,3,> 2 MW,T5,CdTe,CdTe,Ground,TRUE
sensor,-1.37,-1.84,-0.84,3,> 2 MW,T5,CdTe,CdTe,Ground,TRUE
sensor,-1.72,-2.1,-1.19,3,> 2 MW,T5,CdTe,CdTe,Ground,TRUE
sensor,-1.18,-1.91,-0.61,3,> 2 MW,T5,CdTe,CdTe,Ground,TRUE
sensor,-0.6,-1.12,0.01,3,> 2 MW,T5,CdTe,CdTe,Ground,TRUE
sensor,-3.55,-4.45,-2.76,3,> 2 MW,T5,CdTe,CdTe,Ground,TRUE
sensor,-0.61,-1.26,0.31,3,> 2 MW,T5,CdTe,CdTe,Ground,TRUE
sensor,-0.78,-1.86,0.15,3,> 2 MW,T5,CdTe,CdTe,Ground,TRUE
sensor,0.47,-0.55,1.06,3,> 2 MW,T5,CdTe,CdTe,Ground,TRUE
sensor,-1.14,-1.8,-0.51,3,> 2 MW,T5,CdTe,CdTe,Ground,TRUE
sensor,-0.46,-1.14,0.51,3,> 2 MW,T5,CdTe,CdTe,Ground,TRUE
nsrdb,-0.44,-1.29,0.66,3,> 2 MW,T5,CdTe,CdTe,Ground,TRUE
nsrdb,-0.62,-1.8,0.66,3,> 2 MW,T5,CdTe,CdTe,Ground,TRUE
sensor,-0.51,-0.86,-0.13,4,< 0.5 MW,T3,multi-Si,Al-BSF,Parking,FALSE
sensor,-0.43,-0.78,-0.09,4,< 0.5 MW,T3,multi-Si,Al-BSF,Parking,FALSE
sensor,0,-0.36,0.3,4,< 0.5 MW,T3,multi-Si,Al-BSF,Parking,FALSE
nsrdb,-0.43,-0.77,-0.12,7,< 0.5 MW,T6,multi-Si,Al-BSF,Parking,FALSE
nsrdb,-0.07,-0.34,0.34,7,< 0.5 MW,T6,multi-Si,Al-BSF,Parking,FALSE
nsrdb,-0.62,-1.08,-0.12,7,< 0.5 MW,T6,multi-Si,Al-BSF,Parking,FALSE
nsrdb,-0.03,-0.35,0.35,7,< 0.5 MW,T6,multi-Si,Al-BSF,Parking,FALSE
nsrdb,-0.67,-0.88,-0.35,7,< 0.5 MW,T6,multi-Si,Al-BSF,Parking,FALSE
nsrdb,-0.03,-0.31,0.25,7,< 0.5 MW,T6,multi-Si,Al-BSF,Parking,FALSE
nsrdb,-0.14,-0.48,0.3,7,< 0.5 MW,T6,multi-Si,Al-BSF,Parking,FALSE
sensor,0.11,-0.19,0.45,4,0.5-2 MW,T4,Unknown,Unknown,Parking,FALSE
sensor,-0.62,-0.89,-0.15,4,0.5-2 MW,T4,Unknown,Unknown,Parking,FALSE
sensor,-0.15,-0.52,0.3,4,0.5-2 MW,T4,Unknown,Unknown,Parking,FALSE
sensor,0.3,-0.16,0.62,4,0.5-2 MW,T4,Unknown,Unknown,Parking,FALSE
sensor,0.07,-0.26,0.49,4,0.5-2 MW,T4,Unknown,Unknown,Parking,FALSE
sensor,0.18,-0.22,0.51,4,0.5-2 MW,T4,Unknown,Unknown,Parking,FALSE
sensor,0.08,-0.27,0.5,4,0.5-2 MW,T4,Unknown,Unknown,Parking,FALSE
sensor,0.08,-0.26,0.47,4,0.5-2 MW,T4,Unknown,Unknown,Parking,FALSE
sensor,-0.48,-0.86,0.03,4,0.5-2 MW,T4,Unknown,Unknown,Parking,FALSE
sensor,-0.05,-0.51,0.38,4,0.5-2 MW,T4,Unknown,Unknown,Parking,FALSE
sensor,-0.18,-0.69,0.34,4,0.5-2 MW,T4,Unknown,Unknown,Parking,FALSE
sensor,-0.16,-0.63,0.22,4,0.5-2 MW,T4,Unknown,Unknown,Parking,FALSE
sensor,0.34,-0.09,0.74,4,0.5-2 MW,T4,Unknown,Unknown,Parking,FALSE
sensor,-0.54,-1.09,0.1,4,0.5-2 MW,T4,Unknown,Unknown,Parking,FALSE
sensor,0.27,-0.21,0.49,4,0.5-2 MW,T4,Unknown,Unknown,Parking,FALSE
sensor,0.54,-0.06,1.2,6,< 0.5 MW,T5,multi-Si,Al-BSF,Parking,FALSE
sensor,-0.62,-0.9,-0.29,6,< 0.5 MW,T5,multi-Si,Al-BSF,Parking,FALSE
sensor,-0.91,-1.11,-0.69,6,< 0.5 MW,T5,multi-Si,Al-BSF,Parking,FALSE
sensor,0.22,-0.21,0.57,6,< 0.5 MW,T5,multi-Si,Al-BSF,Parking,FALSE
sensor,-0.63,-0.88,-0.37,6,< 0.5 MW,T5,multi-Si,Al-BSF,Parking,FALSE
sensor,-0.28,-0.54,0.03,6,< 0.5 MW,T5,multi-Si,Al-BSF,Parking,FALSE
sensor,-1.44,-1.75,-1.22,6,< 0.5 MW,T5,multi-Si,Al-BSF,Parking,FALSE
sensor,-0.59,-0.84,-0.2,6,< 0.5 MW,T5,multi-Si,Al-BSF,Parking,FALSE
sensor,-0.63,-0.85,-0.44,6,< 0.5 MW,T5,multi-Si,Al-BSF,Parking,FALSE
sensor,-1.14,-1.46,-0.82,6,< 0.5 MW,T5,multi-Si,Al-BSF,Parking,FALSE
sensor,0.54,0.03,0.94,6,< 0.5 MW,T5,multi-Si,Al-BSF,Parking,FALSE
sensor,-1.77,-2.91,-0.47,4,0.5-2 MW,T4,multi-Si,Al-BSF,Roof,FALSE
nsrdb,-0.27,-0.85,0.45,7,< 0.5 MW,T4,mono-Si,Al-BSF,Roof,FALSE
sensor,-0.1,-0.54,0.43,3,< 0.5 MW,T4,mono-Si,PERC,Parking,FALSE
sensor,0.07,-0.34,0.67,3,< 0.5 MW,T4,mono-Si,PERC,Parking,FALSE
sensor,0.16,-0.38,0.82,3,< 0.5 MW,T4,mono-Si,PERC,Parking,FALSE
sensor,-0.59,-0.93,-0.02,3,< 0.5 MW,T4,mono-Si,PERC,Parking,FALSE
sensor,-0.35,-0.52,-0.13,9,< 0.5 MW,T4,mono-Si,n-IBC,Roof,FALSE
sensor,-1.88,-2.18,-1.62,4,< 0.5 MW,T3,multi-Si,Al-BSF,Parking,FALSE
sensor,-2.36,-2.61,-1.97,4,< 0.5 MW,T3,multi-Si,Al-BSF,Parking,FALSE
sensor,-2.67,-2.96,-2.45,4,< 0.5 MW,T3,multi-Si,Al-BSF,Parking,FALSE
sensor,-1.63,-1.95,-1.39,4,< 0.5 MW,T3,multi-Si,Al-BSF,Parking,FALSE
sensor,-2.94,-3.14,-2.76,4,< 0.5 MW,T3,multi-Si,Al-BSF,Parking,FALSE
sensor,-1.58,-1.84,-1.17,4,< 0.5 MW,T3,multi-Si,Al-BSF,Parking,FALSE
sensor,-2.02,-2.41,-1.68,4,< 0.5 MW,T3,multi-Si,Al-BSF,Parking,FALSE
sensor,0.07,-0.41,0.62,7,< 0.5 MW,T4,multi-Si,Al-BSF,Roof,FALSE
nsrdb,-1.08,-1.29,-0.81,5,0.5-2 MW,T6,multi-Si,Al-BSF,Parking,FALSE
nsrdb,-0.19,-0.49,0.11,5,0.5-2 MW,T6,multi-Si,Al-BSF,Parking,FALSE
nsrdb,-0.79,-1.08,-0.51,5,0.5-2 MW,T6,multi-Si,Al-BSF,Parking,FALSE
nsrdb,-0.6,-0.96,-0.36,5,0.5-2 MW,T6,multi-Si,Al-BSF,Parking,FALSE
nsrdb,-0.91,-1.28,-0.59,5,0.5-2 MW,T6,multi-Si,Al-BSF,Parking,FALSE
nsrdb,-1,-1.31,-0.65,5,0.5-2 MW,T6,multi-Si,Al-BSF,Parking,FALSE
nsrdb,-0.89,-1.15,-0.46,5,0.5-2 MW,T6,multi-Si,Al-BSF,Parking,FALSE
nsrdb,-0.59,-0.88,-0.32,5,0.5-2 MW,T6,multi-Si,Al-BSF,Parking,FALSE
nsrdb,-0.51,-0.74,-0.23,5,0.5-2 MW,T6,multi-Si,Al-BSF,Parking,FALSE
nsrdb,-0.48,-0.81,-0.2,5,0.5-2 MW,T6,multi-Si,Al-BSF,Parking,FALSE
nsrdb,-0.69,-1.03,-0.43,5,0.5-2 MW,T6,multi-Si,Al-BSF,Parking,FALSE
nsrdb,-0.41,-0.76,-0.14,5,0.5-2 MW,T6,multi-Si,Al-BSF,Parking,FALSE
nsrdb,-0.55,-0.87,-0.26,5,0.5-2 MW,T6,multi-Si,Al-BSF,Parking,FALSE
nsrdb,-1.17,-1.49,-0.71,5,0.5-2 MW,T6,multi-Si,Al-BSF,Parking,FALSE
nsrdb,-0.69,-0.94,-0.47,5,0.5-2 MW,T6,multi-Si,Al-BSF,Parking,FALSE
nsrdb,-1.22,-1.64,-0.89,5,0.5-2 MW,T6,multi-Si,Al-BSF,Parking,FALSE
nsrdb,-0.62,-0.87,-0.31,5,0.5-2 MW,T6,multi-Si,Al-BSF,Parking,FALSE
nsrdb,-0.86,-1.09,-0.64,5,0.5-2 MW,T6,multi-Si,Al-BSF,Parking,FALSE
nsrdb,-0.79,-1,-0.4,5,0.5-2 MW,T6,multi-Si,Al-BSF,Parking,FALSE
sensor,-0.62,-0.8,-0.48,7,< 0.5 MW,T5,multi-Si,Al-BSF,Parking,FALSE
sensor,-2.07,-2.96,-0.9,3,> 2 MW,T3,multi-Si,Al-BSF,Ground,FALSE
sensor,-0.08,-1.2,1.17,3,> 2 MW,T3,multi-Si,Al-BSF,Ground,FALSE
sensor,-1.66,-2.7,-0.59,3,> 2 MW,T3,multi-Si,Al-BSF,Ground,FALSE
sensor,-2.12,-2.78,-0.93,3,> 2 MW,T3,multi-Si,Al-BSF,Ground,FALSE
sensor,-1.73,-3.48,-0.46,3,> 2 MW,T3,multi-Si,Al-BSF,Ground,FALSE
sensor,-0.29,-0.75,0.39,3,> 2 MW,T3,multi-Si,Al-BSF,Ground,FALSE
sensor,-0.22,-0.96,0.55,3,> 2 MW,T3,multi-Si,Al-BSF,Ground,FALSE
sensor,0.6,0.05,1.38,3,> 2 MW,T3,multi-Si,Al-BSF,Ground,FALSE
sensor,-0.5,-1.13,0.11,3,> 2 MW,T3,multi-Si,Al-BSF,Ground,FALSE
sensor,-0.29,-0.91,0.18,3,> 2 MW,T3,multi-Si,Al-BSF,Ground,FALSE
sensor,0.23,-0.95,1.22,3,> 2 MW,T3,multi-Si,Al-BSF,Ground,FALSE
sensor,-0.94,-2.03,-0.23,2,> 2 MW,T3,multi-Si,Al-BSF,Ground,FALSE
sensor,-0.95,-1.16,-0.72,10,< 0.5 MW,T3,multi-Si,Al-BSF,Roof,FALSE
nsrdb,-0.45,-0.89,-0.04,7,> 2 MW,T4,multi-Si,Al-BSF,Ground,TRUE
nsrdb,-0.62,-1.02,-0.22,7,> 2 MW,T4,multi-Si,Al-BSF,Ground,TRUE
nsrdb,-0.37,-0.78,0.06,7,> 2 MW,T4,multi-Si,Al-BSF,Ground,TRUE
nsrdb,-0.19,-0.76,0.12,7,> 2 MW,T4,multi-Si,Al-BSF,Ground,TRUE
nsrdb,-0.62,-0.94,-0.28,7,> 2 MW,T4,multi-Si,Al-BSF,Ground,TRUE
nsrdb,-0.57,-0.98,-0.17,7,> 2 MW,T4,multi-Si,Al-BSF,Ground,TRUE
nsrdb,-0.69,-1.06,-0.27,7,> 2 MW,T4,multi-Si,Al-BSF,Ground,TRUE
nsrdb,-0.5,-0.87,-0.16,7,> 2 MW,T4,multi-Si,Al-BSF,Ground,TRUE
nsrdb,-0.68,-1.01,-0.25,7,> 2 MW,T4,multi-Si,Al-BSF,Ground,TRUE
nsrdb,-0.92,-1.33,-0.52,7,> 2 MW,T4,multi-Si,Al-BSF,Ground,TRUE
nsrdb,-0.52,-0.91,-0.15,7,> 2 MW,T4,multi-Si,Al-BSF,Ground,TRUE
nsrdb,-0.49,-0.9,-0.16,7,> 2 MW,T4,multi-Si,Al-BSF,Ground,TRUE
nsrdb,-0.41,-0.81,0.04,7,> 2 MW,T4,multi-Si,Al-BSF,Ground,TRUE
nsrdb,-0.57,-0.92,-0.07,7,> 2 MW,T4,multi-Si,Al-BSF,Ground,TRUE
nsrdb,-0.45,-0.88,0.06,7,> 2 MW,T4,multi-Si,Al-BSF,Ground,TRUE
nsrdb,-0.3,-0.74,0.06,7,> 2 MW,T4,multi-Si,Al-BSF,Ground,TRUE
nsrdb,-0.43,-0.85,-0.04,7,> 2 MW,T4,multi-Si,Al-BSF,Ground,TRUE
nsrdb,-0.18,-0.59,0.38,7,> 2 MW,T4,multi-Si,Al-BSF,Ground,TRUE
nsrdb,-0.64,-0.98,-0.17,7,> 2 MW,T4,multi-Si,Al-BSF,Ground,TRUE
nsrdb,-0.57,-0.89,-0.17,7,> 2 MW,T4,multi-Si,Al-BSF,Ground,TRUE
nsrdb,-0.73,-1.14,-0.34,7,> 2 MW,T4,multi-Si,Al-BSF,Ground,TRUE
nsrdb,-0.31,-0.86,0.07,7,> 2 MW,T4,multi-Si,Al-BSF,Ground,TRUE
nsrdb,-0.45,-0.99,0.05,7,> 2 MW,T4,multi-Si,Al-BSF,Ground,TRUE
nsrdb,-0.31,-0.79,0,7,> 2 MW,T4,multi-Si,Al-BSF,Ground,TRUE
nsrdb,-0.45,-0.83,0.04,7,> 2 MW,T4,multi-Si,Al-BSF,Ground,TRUE
nsrdb,-0.54,-0.89,-0.16,7,> 2 MW,T4,multi-Si,Al-BSF,Ground,TRUE
nsrdb,-0.85,-1.6,-0.09,5,> 2 MW,T4,multi-Si,Al-BSF,Ground,TRUE
nsrdb,-0.69,-1.04,-0.32,7,> 2 MW,T4,multi-Si,Al-BSF,Ground,TRUE
nsrdb,-0.94,-1.38,-0.54,7,> 2 MW,T4,multi-Si,Al-BSF,Ground,TRUE
nsrdb,-0.36,-0.86,-0.02,7,> 2 MW,T4,multi-Si,Al-BSF,Ground,TRUE
nsrdb,-1.2,-1.98,-0.53,5,> 2 MW,T4,multi-Si,Al-BSF,Ground,TRUE
nsrdb,-0.5,-0.87,-0.09,7,> 2 MW,T4,multi-Si,Al-BSF,Ground,TRUE
nsrdb,-0.26,-0.68,0.16,7,> 2 MW,T4,multi-Si,Al-BSF,Ground,TRUE
